62.85	0.189643	2115	0.532751
56.42	0.0566835	6596	0.618834
61.83	0.0517065	22281	0.547445
67.39	0.17705	39701	0.450000
268.63	-0.310625	4276	0.508306
230.40	-0.0760376	18150	0.601424
53.44	0.101161	22622	0.504065
402.36	-0.348432	14008	0.552393
126.61	-0.0456226	47382	0.515658
131.51	-0.0326269	2448	0.482213
168.41	-0.0816618	2944	0.518868
256.58	0.120442	57435	0.471761
429.16	-0.0364062	4910	0.537764
218.88	-0.0362029	27389	0.564873
69.06	-0.0438268	13123	0.452991
59.23	0.663838	4918	0.518750
91.79	-0.0950741	31463	0.511211
172.75	0.0813239	3237	0.601307
54.68	-0.163086	10377	0.361345
58.97	0.0915204	831	0.644231
176.08	0.239375	20544	0.505300
273.35	-0.198779	21423	0.546828
64.30	-0.263247	5509	0.521401
63.75	-0.186205	11568	0.582353
57.60	0.438542	38010	0.469880
208.80	-0.462484	1984	0.565141
92.04	-0.406796	10715	0.507042
55.87	0	358565	0.426573
60.64	-0.27763	23660	0.483871
255.70	-0.528282	99117	0.449761
87.49	0.0073202	410080	0.533708
55.59	1.13665	657	0.575758
79.57	0.12363	45892	0.597826
54.06	-0.258127	12028	0.495868
60.89	-0.0487807	1725	0.519481
92.10	-0.00302941	5062	0.454545
78.46	0.147537	183386	0.475336
202.31	-0.0246732	3438	0.473469
154.67	0.00751462	21675	0.532663
82.00	-0.206935	209502	0.451282
65.11	-0.428754	30965	0.446429
139.52	-0.0710357	244882	0.533333
65.22	0.273446	2352	0.532164
394.49	-0.205979	32322	0.487179
311.09	0.0635743	79076	0.705329
186.60	-0.0630584	21893	0.439689
204.66	-0.334669	59291	0.615385
172.72	0.611226	4185	0.483740
647.03	0.367439	54586	0.457249
63.63	0.12879	17392	0.455172
153.93	0.0865279	229296	0.504505
185.63	0.242444	31471	0.514644
206.47	-0.0778115	58015	0.428571
91.65	0.589146	13425	0.438017
480.10	-0.191524	3399	0.497222
53.75	-0.0525449	14158	0.516393
111.75	-0.0212979	684822	0.581560
138.62	0.0695226	17244	0.571429
57.33	-0.0602753	12457	0.673913
176.09	-0.0155963	7756	0.475155
57.08	0.0552972	48326	0.464286
359.48	0.0403688	5919	0.565274
130.16	-0.125496	11341	0.541547
78.69	0.0727246	2805	0.684015
57.87	0.035543	75738	0.484848
97.70	-0.259054	281739	0.442478
56.07	-0.455228	6640	0.505747
238.32	0.0272553	1244	0.494700
78.40	-0.424811	12528	0.503268
132.28	-0.179916	743	0.625000
62.34	0.17897	4778	0.477528
50.09	-0.188425	5582	0.615132
105.77	-0.123994	7873	0.511811
51.92	-0.309509	52560	0.398010
91.86	-0.256943	215084	0.497382
460.00	-0.0170054	155397	0.490939
90.50	0.0390773	7758	0.522184
55.30	-0.0993471	75407	0.613793
56.16	-0.167417	14064	0.471831
75.69	0.0132552	16201	0.540373
513.31	-0.391871	9708	0.489496
167.79	0.433597	21996	0.466926
77.95	-0.202093	9231	0.613333
84.51	-0.0552474	903	0.490991
219.16	0.845309	8279	0.494624
72.52	0.023037	158413	0.526316
69.33	0.00152191	6044	0.500000
58.02	-0.123424	4911	0.456410
215.41	0.525194	111365	0.626667
102.56	-0.33721	219084	0.586420
87.51	0.0275971	125382	0.448276
55.00	0.121551	21539	0.449153
71.28	-0.0281565	32670	0.486486
92.93	0.756968	33661	0.574561
65.54	0.668087	21848	0.417266
58.40	0.289149	149852	0.481481
73.17	0.174303	21736	0.473118
185.05	-0.0284315	10421	0.573290
106.71	1.6078	67452	0.551282
57.32	0.0255217	28513	0.468468
83.32	0.079803	12055	0.534759
112.13	-0.0891769	37426	0.469136
66.86	0.0178531	204452	0.444444
88.58	0.164221	71766	0.393333
86.53	-0.270409	89471	0.549550
95.56	0.225617	4767	0.526316
52.21	0.00958497	15703	0.770642
70.38	0.0263366	8970	0.586364
51.95	0.0363214	14550	0.523438
261.36	-0.00647945	39404	0.544000
54.20	0.275864	83990	0.476510
98.82	-0.0421792	18334	0.517949
54.78	-0.776617	6647	0.679612
58.28	0.0333593	25905	0.672727
233.42	-0.0877927	16434	0.623762
129.83	0.0590283	20158	0.548936
139.35	4.74718	1522	0.598958
61.29	0.0208389	23235	0.630542
83.60	0.422875	3039	0.597059
59.85	-0.309179	972349	0.461187
53.77	-0.477881	15706	0.585799
132.11	-0.0391119	27387	0.410480
126.83	0.0406134	9803	0.623229
56.17	0.0407181	632	0.476510
54.41	-0.0256923	38482	0.432099
78.51	-0.11239	153032	0.603352
51.09	0.036699	40419	0.473282
71.37	-0.0178328	29901	0.541985
54.86	-0.033787	23929	0.546448
61.78	-0.141651	9913	0.600000
118.80	-0.117398	10003	0.384615
62.78	0.104206	83540	0.553719
74.78	0.0240333	28501	0.588889
91.94	-0.385694	30055	0.507812
68.89	-0.2985	119686	0.485714
52.85	0.0319925	58884	0.493056
246.61	0.0173809	22334	0.545161
172.17	-0.159673	9115	0.502994
60.11	0.00653892	286382	0.372093
101.23	-0.0907251	20283	0.578182
154.09	0.0266418	44590	0.440860
53.59	0.0608662	27673	0.505495
322.95	0.0116154	83570	0.473568
323.06	0.475227	4636	0.612805
66.79	-0.0739792	31873	0.507853
70.95	-0.345406	8010	0.422819
55.04	-0.144224	2111	0.557312
65.54	-0.315646	17131	0.496403
74.51	-0.131609	6604	0.482759
275.49	-0.0806058	90196	0.498113
74.02	0.0184714	10579	0.571429
50.04	1.08967	49818	0.521127
62.71	0.103	8070	0.425676
50.84	-0.317	13660	0.514706
51.09	-0.120739	20644	0.549618
275.32	0.307119	1311	0.634868
59.79	-0.0831264	33269	0.523077
434.75	0.0645439	23891	0.443737
66.87	0.341014	152941	0.413580
56.45	0.850297	76888	0.558140
93.90	4.43559	3312	0.487500
151.86	-0.225	15522	0.517544
165.68	0.093374	2141	0.640940
116.60	0.0429189	1219	0.611345
65.73	-0.412586	15223	0.461538
118.42	-0.552741	27400	0.578313
56.15	-0.508705	6746	0.427184
68.52	-0.280169	1671	0.581633
161.40	0.0528852	42259	0.474576
143.70	-0.0820103	41075	0.488263
95.85	-0.13373	5761	0.511848
106.34	1.0329	16689	0.496000
80.10	0.996087	11856	0.511494
50.25	-0.053069	13175	0.664179
158.42	2.35313	22275	0.485849
88.22	-0.291421	27762	0.515504
66.78	-0.011436	73387	0.415385
79.31	0.570907	132689	0.441176
152.03	-0.149726	43005	0.541796
154.56	-0.301717	3109	0.690171
100.01	-0.028886	99306	0.590674
118.80	-0.0562189	10675	0.505660
66.87	0.0625957	1449	0.456790
188.94	-0.0208608	1958	0.493213
75.37	0.702019	40597	0.450617
58.68	0.932592	15799	0.506173
68.26	-0.138832	15596	0.533333
77.11	-0.438965	4101	0.531599
65.90	-0.249576	9954	0.505376
594.38	-0.00338346	7976	0.507653
164.62	0.132163	51294	0.457286
92.76	-0.12134	18290	0.486957
63.90	-0.0863851	24626	0.574405
55.47	0.69062	3752	0.643411
187.94	6.33452	14250	0.640511
174.10	0.0692164	159934	0.480315
62.84	-0.0661383	19742	0.652174
52.55	-0.0314111	11201	0.553191
123.72	0.871539	124823	0.396476
54.84	-0.0892353	2320	0.460888
53.50	-0.215246	21239	0.623529
109.53	-0.0389853	13610	0.595238
59.50	-0.182042	139817	0.489796
98.34	0.163627	23433	0.567442
56.64	-0.398902	16877	0.566372
63.98	-0.360917	27088	0.406977
242.02	-0.476202	49040	0.518006
119.91	0.472892	14371	0.491176
206.49	0.569212	56767	0.474308
103.37	-0.012641	252306	0.468750
61.68	-0.00500847	61807	0.461140
826.90	0.502917	27767	0.539683
100.56	-0.107183	19040	0.544910
130.69	0.145576	127296	0.598086
161.38	0.259066	88270	0.564669
183.13	0.479218	4207	0.588424
59.79	-0.114753	26078	0.483871
58.34	-0.151395	18909	0.502825
196.34	0.0601506	167953	0.582057
55.30	-0.367306	48650	0.489655
205.29	-0.395862	53330	0.587156
75.61	-0.11113	3732	0.508475
50.97	0.0323525	4665	0.480226
57.67	-0.0666087	533818	0.536364
73.92	0.0463299	30994	0.666667
51.37	-0.0030069	68258	0.507692
54.51	1.17691	34807	0.505435
197.73	-0.382755	10608	0.387324
78.51	-0.039522	1226	0.519553
90.52	0.0522685	27000	0.481982
117.75	0.0724505	46777	0.434043
152.58	-0.116533	35576	0.428571
97.17	1.34353	21724	0.666667
63.14	0.452578	37848	0.391304
63.01	-0.147567	10790	0.619048
357.00	-0.193799	24399	0.609016
94.18	-0.349452	149373	0.474490
53.62	-0.241054	148609	0.452381
275.31	0.0882806	22228	0.575721
60.28	-0.0220608	22675	0.452703
72.08	-0.39015	2167	0.604972
58.41	0.56821	1517	0.472393
203.32	-0.253724	34351	0.483019
112.68	0.00834507	19677	0.548214
61.09	-0.0367345	5592	0.531746
88.91	0.0661078	12149	0.405000
117.06	-0.000702531	91267	0.413043
77.91	0.881931	21778	0.493213
184.22	0.0320443	94474	0.430070
77.27	-0.108731	6312	0.530055
69.33	4.04461	14004	0.506494
137.23	-0.0704222	971	0.546075
73.35	0.888211	3639	0.552795
56.31	0.0839854	70860	0.526316
51.33	-0.164009	38756	0.654930
91.30	0.128602	11739	0.656250
70.96	0.193892	9466	0.385366
50.05	0.182458	30922	0.481481
331.24	-0.475817	3079	0.532847
51.09	-0.194395	89430	0.580153
62.77	3.00577	4689	0.620915
196.89	-0.0497433	382907	0.487455
50.98	-0.19929	14030	0.616883
74.24	-0.228429	26575	0.513043
211.41	0.809274	39141	0.513736
86.64	-0.0499442	9694	0.627586
164.19	0.050166	2899	0.525316
77.22	0.785087	24643	0.476684
52.84	-0.090284	33460	0.448000
99.34	-0.212596	45481	0.439516
51.09	0.0912723	55164	0.488550
122.22	0.0361988	5617	0.498208
83.16	0.0703682	14685	0.457944
84.53	1.18791	12106	0.414226
129.73	-0.073361	19322	0.531697
101.93	-0.0868582	5227	0.539906
78.98	-0.0936895	17222	0.489083
236.69	0.226872	65795	0.519164
128.23	0.0942448	85281	0.515625
105.75	-0.0763846	137001	0.500000
259.35	-0.245885	115685	0.486381
54.03	0.0496009	3803	0.543860
57.93	-0.137214	22888	0.558442
90.14	2.7927	98126	0.541096
108.99	-0.180656	14750	0.522337
75.56	-0.0835046	35877	0.481172
59.83	-0.0957362	3227	0.541667
105.16	-0.24938	132914	0.537234
56.53	0.10505	13289	0.571429
195.91	-0.0544466	18243	0.543716
78.24	0.10661	16835	0.625000
117.50	-0.195397	41182	0.418605
64.26	0.0130645	12193	0.461988
57.03	0.260249	5447	0.570513
105.96	3.32153	12216	0.493392
95.23	-0.195086	6682	0.479638
62.87	-0.00827465	82654	0.596591
55.30	0.155406	26144	0.565517
52.19	2.08669	74253	0.446809
72.05	-0.504458	91463	0.422886
108.82	-0.0242191	6447	0.564202
74.45	-0.385579	38445	0.672897
55.87	0.0462362	18912	0.615385
178.67	-0.0965059	2905	0.596708
323.28	1.57156	57984	0.475936
496.88	-0.0890059	45538	0.557276
58.72	-0.268149	22865	0.579439
54.07	-0.146437	9661	0.608434
60.60	-0.296284	172051	0.463576
74.42	0.0465787	149847	0.483333
68.77	-0.275678	60227	0.473896
130.81	0.346483	10341	0.500000
56.32	0.169223	4400	0.706349
90.95	-0.326299	28144	0.510563
66.51	-0.477602	12118	0.632716
110.58	0.251573	25210	0.375661
214.79	-0.491796	23637	0.459364
106.39	0.254843	55914	0.541667
183.24	0.0579752	9156	0.490515
54.06	-0.557237	44399	0.561983
58.23	-0.168104	59284	0.659259
81.81	0.854889	3047	0.570833
71.04	1.09177	77836	0.619469
61.28	0.0470628	12207	0.428571
62.71	-0.116667	15514	0.439189
114.35	0.185297	74986	0.488189
102.31	1.23305	6612	0.570492
225.19	0.0385661	272650	0.471074
56.20	0.0184879	1382	0.451389
1073.38	-0.220725	1044	0.661619
173.85	-0.125739	41438	0.617647
194.03	0.0359344	47988	0.619808
124.57	0	102418	0.555944
146.93	0.00514352	21559	0.373950
205.57	0.0147638	23358	0.452174
102.27	0.43978	13946	0.471698
63.31	0.159092	1609	0.492754
191.91	-0.118255	3496	0.582397
123.45	-0.981244	51459	0.591260
95.84	0.0109845	8394	0.491379
55.00	0	23904	0.457627
78.40	-0.17501	4691	0.446886
79.46	0.0347193	71049	0.443182
107.65	-0.371812	130639	0.520833
51.93	0.399654	37740	0.463235
104.59	0.325914	39979	0.505747
87.41	0.351271	4831	0.483412
80.43	0.00866939	26826	0.450867
55.97	-0.158719	8112	0.460733
54.75	-0.470343	14171	0.455782
73.67	-0.150006	37401	0.652482
119.92	0.333877	51812	0.476596
71.02	0.0442508	6277	0.551136
62.26	0.452599	1544	0.653846
82.72	-0.158974	32624	0.547085
88.19	-0.281966	84161	0.437086
58.81	0.0448857	1426	0.607656
237.14	-0.356566	14044	0.592437
65.73	0.0508103	101954	0.502564
63.01	0.0891689	107147	0.469388
98.11	0.21993	38664	0.456929
62.45	0.1642	2915	0.579125
704.02	0.118804	19542	0.533643
116.69	1.06975	18859	0.529680
124.84	0.265618	64677	0.505102
53.93	-0.173529	61848	0.520000
104.20	0.113703	62160	0.487342
51.95	1.01344	45173	0.437500
56.77	0.0450519	1320	0.590909
142.27	0.991547	12813	0.458182
81.74	1.13391	46871	0.491667
123.09	1.17858	42564	0.553659
58.85	-0.334702	18681	0.556391
59.16	-0.375971	3156	0.583333
233.01	0.013271	57343	0.456140
70.06	0.170056	6299	0.507042
53.75	0.0404108	121642	0.508197
57.03	-0.140538	11460	0.568345
235.40	-0.0320734	672	0.706553
75.86	-0.325729	9515	0.781065
123.21	0.924728	60892	0.538874
183.00	0.0209851	2124	0.550595
56.05	0.062407	364570	0.476744
335.99	0.0905588	60685	0.529086
61.39	0.991188	30431	0.512500
59.07	-0.352453	17344	0.448529
83.22	0.18147	4106	0.677291
67.47	-0.376872	38487	0.512500
146.58	-0.472913	10870	0.482890
80.32	-0.221962	15842	0.513158
75.50	-0.117163	20176	0.649123
55.87	-0.467	108400	0.342657
130.01	-0.131477	9657	0.544073
86.93	0.160014	11828	0.507109
279.49	0.347169	29965	0.563725
339.62	-0.193046	38557	0.597983
98.10	-0.186887	7986	0.524590
163.26	0.0573004	15507	0.443946
59.79	-0.286865	7124	0.415385
55.59	-0.338038	46199	0.395833
101.26	-0.36108	23214	0.423256
196.13	-0.754854	1379	0.658094
55.59	0.078935	2292	0.590278
75.73	-0.059268	10790	0.602484
65.40	-0.2246	231529	0.658683
55.89	-0.151628	148064	0.606780
66.79	-0.0267349	36954	0.554974
51.75	-0.161636	36027	0.484848
53.66	0.313417	16894	0.582781
181.38	-0.291803	2342	0.536741
165.72	-0.0316591	7099	0.462908
97.27	-0.20057	924	0.577778
61.32	0.0194861	16071	0.629032
181.62	-0.497796	14821	0.457680
166.76	0.0584294	109010	0.549065
173.66	-0.00735681	44891	0.429825
117.15	-0.129322	3532	0.597403
397.36	1.099	2595	0.665977
228.23	-0.489226	31074	0.602649
58.15	0.773768	13114	0.540000
133.37	0.120591	3724	0.535593
65.16	-0.040425	10414	0.643939
72.71	0.191026	40999	0.397849
97.47	0.109344	4528	0.547085
53.62	-0.222308	17628	0.428571
254.64	0.0629639	11304	0.500000
58.50	0.0393709	14966	0.511811
60.52	0.0866028	63444	0.468085
55.29	0.0293969	10159	0.497143
76.94	0.11227	17813	0.436548
67.85	-0.026381	64998	0.462766
51.17	0.185784	4086	0.518797
55.79	0.0385135	144986	0.387283
90.18	-0.282664	50209	0.386473
72.56	0.0330388	207025	0.554371
218.76	0.945828	30443	0.459770
62.47	-0.256587	47193	0.452055
85.09	-0.354265	37420	0.547619
52.84	-0.0348497	8137	0.504000
276.89	0.259323	46312	0.542741
84.03	-0.0243779	13726	0.506579
60.70	0.0657019	6919	0.582822
265.93	-0.26189	41133	0.574007
54.20	0.0898543	95954	0.402685
110.64	-0.380361	21239	0.510204
56.30	0.755906	3515	0.532164
806.52	-0.0725569	2361	0.480000
56.78	-0.138297	72930	0.482517
184.64	5.15571	15545	0.584677
101.60	-0.388009	60915	0.443925
53.83	-0.490584	6696	0.437956
72.72	-0.322119	4368	0.611247
75.54	0.0245039	28018	0.566667
748.58	0.469896	20364	0.561600
54.80	-0.0469076	41057	0.451977
135.45	0	90817	0.526502
266.61	0.054	19355	0.659686
185.52	1.12917	2855	0.498270
677.62	-0.16563	5515	0.476190
140.22	-0.166795	8689	0.491379
77.98	-0.242353	48821	0.440367
221.04	-0.278902	21497	0.711055
672.64	-0.0747899	13202	0.672084
68.82	-0.0158411	7990	0.558704
55.87	-0.197109	62308	0.433566
61.01	0.0088341	120728	0.593458
131.45	-0.187811	46992	0.565217
69.56	-0.0504379	110039	0.430939
203.83	0.0293533	12933	0.513333
132.99	0.0381275	9048	0.589641
53.14	-0.0933774	9673	0.637097
73.44	-0.0258098	5073	0.535714
632.75	-0.251406	55076	0.527919
69.60	0.0354942	59697	0.621359
55.87	-0.791631	32737	0.293706
369.12	-0.252583	3537	0.459930
154.79	-0.334463	26316	0.556098
239.01	-0.298875	13295	0.611429
60.17	0.0428041	73074	0.596491
139.33	2.93499	20648	0.513846
62.10	-0.143817	24404	0.634409
757.27	0.53399	84736	0.787671
259.05	-0.232046	37441	0.462687
454.08	-0.147149	3079	0.623529
278.98	-0.163101	12752	0.500000
83.03	0.882634	20154	0.685000
186.21	-0.216933	538	0.735786
101.38	-0.184887	23730	0.549296
73.20	1.17436	11614	0.462617
62.78	0.0104375	22729	0.479339
55.02	-0.0632233	85074	0.452055
558.17	-0.0385157	371445	0.459870
76.66	-0.256496	43393	0.421622
88.75	-0.087165	5599	0.644654
57.08	1.13982	12363	0.458333
103.29	4.92569	2342	0.459330
53.35	-0.0147972	106243	0.540984
306.32	-0.174932	1871	0.632653
57.03	-0.147676	206042	0.482014
58.74	0.0577434	23059	0.451456
128.91	0.0547421	9426	0.598086
293.95	0.310342	10558	0.532738
53.21	-0.334152	33128	0.543046
96.45	-0.070139	27792	0.496183
61.59	0.0152963	32652	0.636364
115.09	0.0979605	31965	0.530973
81.70	-0.32953	11260	0.682779
72.22	-0.395144	107137	0.616279
79.51	-0.127695	10406	0.609589
71.05	2.02959	22479	0.521739
228.39	0.43267	58687	0.582796
53.50	0.0488206	80510	0.494118
50.49	0.202211	1212	0.458333
99.07	-0.211978	6193	0.565217
64.57	0.0235215	84582	0.478873
101.25	0.121556	1983	0.575145
236.50	-0.1346	1095	0.617003
105.13	0.0826027	5900	0.458333
192.69	-0.495494	8982	0.484496
99.94	-0.0309444	16134	0.455285
62.73	0.155486	1236	0.473684
74.41	0.940403	2854	0.468571
88.96	-0.0540321	17350	0.601852
488.28	4.10033	49701	0.500000
51.75	-0.033644	19914	0.560000
132.75	-0.0971691	8761	0.647651
54.61	-0.142957	19489	0.475936
569.62	-0.306184	9085	0.525520
72.05	-0.328966	58046	0.532338
68.61	-0.242912	8942	0.443925
131.21	-0.183271	6314	0.539877
175.37	-0.00337408	24792	0.603912
81.75	-0.0127128	1874	0.491304
99.34	-0.0618534	23686	0.514493
208.25	-0.268024	11148	0.564516
115.01	-0.634402	16107	0.567460
66.57	0.257163	11435	0.472393
73.12	0.00685294	48036	0.617117
303.46	1.69502	37538	0.481752
289.17	0.0351632	48971	0.450820
75.16	-0.0447861	14461	0.455696
158.04	-0.429865	33279	0.600000
92.66	0.25875	6981	0.430962
134.04	-0.0198636	10023	0.500000
55.79	0.104852	3629	0.410405
94.58	0.0704251	8621	0.528689
58.63	0.464145	24747	0.447674
233.49	-0.173147	300741	0.452450
174.01	0.302018	85073	0.560440
53.66	-0.0362521	15524	0.536424
136.06	0.652597	40659	0.525114
270.04	-0.00581351	3690	0.514658
75.49	-0.0978114	8930	0.542424
139.57	0.0162129	3432	0.620690
50.72	1.48829	59101	0.465649
159.53	-0.0806417	1501	0.535433
433.51	0.0191287	54351	0.512010
120.19	-0.0142005	55648	0.450593
200.95	1.90559	21837	0.469880
93.28	-0.104381	4227	0.488889
114.25	1.57786	15326	0.483871
53.14	-0.585013	48103	0.483871
410.88	-0.00165836	15697	0.703356
137.45	-0.14371	8289	0.554054
53.02	0.445506	31293	0.592308
73.34	0.0972398	18201	0.658228
181.90	0.0548861	24719	0.457490
64.56	-0.249753	10061	0.560345
55.34	0.229669	16750	0.646789
181.27	0.000583849	2469	0.514107
78.82	0.0580676	100044	0.455056
167.84	-0.323512	34408	0.447761
98.74	-0.137541	13124	0.573991
62.60	0.181573	11214	0.649718
99.15	0.156857	28562	0.467593
85.06	0.0455431	54946	0.561111
103.08	0.103395	25182	0.423488
92.43	-0.310277	38446	0.567100
456.46	-0.050594	1096	0.574468
391.51	-0.100598	1116	0.529210
139.76	0.211712	18965	0.591912
78.58	-0.041556	31361	0.525510
160.57	-0.286533	40858	0.480349
121.48	0.355492	75257	0.492386
67.43	-0.24103	98458	0.560166
95.24	-0.245884	309983	0.516908
61.51	0.222898	112353	0.440789
240.27	-0.0622312	9633	0.528125
132.74	0.0816345	12105	0.516908
93.68	0.0767236	21547	0.641337
69.33	-0.360498	4820	0.487013
59.45	0.00776613	24421	0.491935
82.92	0.993632	6634	0.473958
55.79	0.379842	121016	0.543353
157.08	-0.173608	7955	0.487705
82.62	-0.0283073	21052	0.494792
328.97	-0.139261	72200	0.396450
52.50	-0.120963	6554	0.511111
55.00	-0.121456	72066	0.483051
83.81	-0.389292	9577	0.429448
259.75	-0.0953558	316241	0.471349
119.31	-0.479197	1260	0.658537
57.33	0.0428915	8771	0.485507
58.95	0.101811	118983	0.465839
197.94	0.000126721	133913	0.380952
102.95	0.0208979	110460	0.390476
221.06	1.06809	110969	0.559259
74.00	-0.0853318	74019	0.559406
95.90	0.959123	5100	0.565854
191.58	0.126004	120303	0.608187
152.43	2.02865	22160	0.522059
61.09	-0.0487725	9953	0.571429
287.25	-0.0632927	59546	0.431452
149.90	-0.104825	56635	0.451923
65.21	-0.440331	251748	0.355330
71.87	0.00747945	5126	0.542553
158.39	0.00411842	29935	0.408377
225.32	0.0635135	122992	0.415663
135.82	-0.307731	187774	0.428571
53.25	0.0811442	9892	0.619355
52.42	-0.0478694	58475	0.581848
233.22	-0.188164	36673	0.463504
71.74	0.0367383	9120	0.510204
190.43	0.581039	47836	0.416988
82.00	0.00721147	36421	0.589744
63.82	0.0227037	56263	0.523179
61.42	-0.0837584	8524	0.480000
63.28	0.147839	2265	0.610215
226.48	-0.552153	61251	0.495637
177.33	0.0633418	55220	0.479592
54.91	-0.109093	118000	0.437126
70.96	-0.202163	19703	0.627907
215.11	-0.160128	1380	0.557126
73.20	-0.395049	37665	0.527174
96.01	0.408534	83048	0.710407
195.33	0.221045	110396	0.513245
65.50	0.781159	27596	0.413978
104.81	0.0374629	7085	0.556650
133.40	-0.0450214	43456	0.506224
51.46	0.0840252	7544	0.564516
75.54	-0.306751	45911	0.549815
51.21	0.151461	6848	0.518519
60.17	0.0988953	7057	0.540541
123.31	-0.0817021	9941	0.508532
526.42	-0.0580286	14598	0.486903
165.46	0.183948	4498	0.461905
65.62	-0.291563	39488	0.567164
208.81	0.978105	11033	0.495413
191.44	0.148241	8820	0.573991
58.55	0.0342047	126672	0.516340
110.81	-0.457421	15377	0.580420
55.62	0.151903	4538	0.623529
75.12	0.237122	18953	0.403061
50.84	-0.0342356	45517	0.496644
102.56	0.206448	169684	0.530864
68.30	0.386315	37434	0.531746
92.19	0.363138	2180	0.510526
104.80	-0.141742	6211	0.695652
60.88	-0.0391959	97008	0.568627
121.99	1.92545	25339	0.544402
145.65	-0.43232	8769	0.480463
57.33	0.0286183	74364	0.521739
108.36	0.0318964	137029	0.497076
289.92	-0.267593	12186	0.512698
58.01	0.533798	65001	0.477064
306.97	-0.0428632	9234	0.540816
72.16	0.172169	1444	0.644986
54.20	0.116313	71824	0.510067
90.38	-0.200914	35226	0.430622
113.34	0	59180	0.439560
156.11	0.0787889	11203	0.537801
67.89	0.160511	63493	0.515152
63.94	0.750953	9489	0.437500
186.21	-0.0399613	38057	0.445498
82.43	-0.147275	46464	0.538922
51.33	0.0881737	33311	0.338129
100.93	0.0752639	103537	0.462963
61.75	-0.108531	11334	0.478632
165.90	-0.394422	815	0.675472
152.21	-0.00959276	7901	0.517857
153.83	1.95618	5794	0.455801
180.59	-0.231071	38229	0.566327
50.25	-0.236998	5065	0.552486
249.65	-0.141566	19754	0.665810
87.58	-0.485201	117987	0.480620
54.73	1.65432	5903	0.547619
63.96	-0.134199	8148	0.522105
59.59	-0.141413	40260	0.393064
82.43	-0.185563	14408	0.514970
53.97	3.03737	86192	0.553957
86.53	0.504576	13240	0.673077
177.86	-0.141207	66671	0.472656
69.99	-0.0498341	30453	0.491453
63.25	2.93509	12281	0.432099
113.73	0.0130479	2969	0.665254
53.88	0.343778	3740	0.675497
81.75	-0.206491	17281	0.497041
64.37	-0.250937	11429	0.438503
69.58	3.4856	1134	0.484663
419.61	1.18636	2662	0.458333
92.26	0.025326	74414	0.567766
62.65	-0.128871	24965	0.592157
90.86	-0.324414	2113	0.479381
