841.41	0.0221258	0.653846
456.89	0.11014	0.506536
70.62	-0.0706101	0.486667
58.55	0.159711	0.503268
71.78	0.626606	0.450495
54.41	-0.0789625	0.361111
83.57	-0.280082	0.646465
56.69	-0.0446346	0.483516
107.71	0.126681	0.599388
77.33	-0.123988	0.473282
59.24	0.00690476	0.436842
160.26	-0.125171	0.482759
70.29	0.126629	0.576159
110.63	0.33922	0.595065
66.79	-0.034733	0.549738
76.43	0.154941	0.512397
161.99	-0.414567	0.526154
57.03	0.878072	0.568345
59.63	-0.277157	0.526667
96.80	0.208415	0.397490
76.96	1.23914	0.440217
131.61	-0.127112	0.511111
64.86	0.892757	0.420290
133.05	-0.203111	0.497238
282.19	-0.118659	0.450617
116.23	-0.149523	0.417143
60.44	0.361181	0.539062
54.06	0.10773	0.561983
418.62	0.297456	0.479657
77.27	-0.032938	0.513661
98.92	-0.408863	0.440789
52.96	1.06416	0.612245
143.31	1.48074	0.638225
75.10	-0.434974	0.481752
57.02	0.548335	0.514925
71.46	-0.10926	0.546961
139.39	-0.385034	0.475758
442.75	0.741115	0.475073
54.20	1.26928	0.510067
170.04	0.426964	0.613260
123.45	-0.981244	0.591260
50.05	4.20207	0.629139
281.72	-0.145529	0.542945
55.44	-0.247639	0.397436
54.90	0.340409	0.556017
59.70	0.0843423	0.561290
107.29	-0.0333717	0.631944
58.54	1.04128	0.485075
117.93	0.0403534	0.467836
282.43	0.0406975	0.543353
66.56	0.127396	0.650000
93.49	-0.11427	0.500000
52.84	-0.0729059	0.528000
123.37	0.360777	0.483471
117.68	-0.0586271	0.500000
60.71	-0.168616	0.539683
52.24	-0.214546	0.543307
87.96	-0.466496	0.492611
116.08	-0.0444559	0.567123
184.84	0.0289597	0.432353
99.42	-0.38148	0.464481
161.70	-0.181834	0.380488
73.20	-0.0204766	0.416107
69.69	-0.211863	0.498069
429.48	-0.140282	0.448598
99.64	0.32338	0.467836
53.40	0.198667	0.596566
55.02	0.0476815	0.554795
97.90	-0.426802	0.572581
88.52	-0.360366	0.468571
110.36	-0.0142712	0.490196
71.32	-0.136857	0.525714
60.64	0.24722	0.503226
178.43	4.53576	0.641509
105.67	-0.218046	0.591667
120.92	0.122736	0.518453
114.86	1.01688	0.423645
88.33	1.08985	0.427419
97.88	-0.0015913	0.443820
266.96	-0.0358662	0.575269
52.97	0.10251	0.549223
55.87	1.42824	0.489510
101.61	-0.199889	0.472081
343.70	0.223087	0.485459
71.42	0.0741755	0.490566
166.93	0.0136027	0.466165
70.40	-0.3331	0.462264
139.10	-0.158685	0.587838
477.19	-0.150878	0.586305
53.09	0.0833353	0.559702
97.16	-0.0066	0.447368
77.57	0.101028	0.456044
113.32	0.483699	0.504854
390.78	0.272531	0.669643
185.38	-0.09068	0.467692
55.87	0.163196	0.461538
335.78	-0.131479	0.392593
367.76	-0.321958	0.457701
93.53	0.210279	0.662722
64.57	-0.0565	0.598540
51.43	0.0882761	0.626667
55.32	-0.252839	0.470085
86.77	0.0863343	0.591716
107.90	-0.10016	0.488095
50.25	0.0360692	0.432836
90.54	-0.0297389	0.422222
51.66	0.0973957	0.472868
209.05	-0.312883	0.430657
114.90	0.474457	0.539216
61.76	-0.230019	0.566978
52.31	0.0807016	0.556180
60.64	-0.182435	0.535484
149.37	0.063237	0.419643
73.50	0.230724	0.327869
86.07	1.37256	0.526066
106.62	-0.0718763	0.417778
52.84	0.62938	0.472000
54.01	0.0360928	0.515982
183.28	-0.035246	0.430493
157.28	0.123041	0.752551
397.16	-0.153455	0.457778
52.42	0.630314	0.592920
119.54	0.186497	0.561128
240.28	0.0988673	0.545932
51.18	-0.0538882	0.459016
95.76	0.166133	0.666667
399.69	-0.219605	0.498127
69.65	0.113582	0.464052
66.53	0.194368	0.507353
83.90	-0.113352	0.612613
111.98	-0.0177661	0.591743
64.26	0.368848	0.535714
492.66	-0.142069	0.566316
84.95	0.00668468	0.577982
388.46	0.313441	0.464646
57.93	0.0258185	0.558824
150.70	-0.108103	0.707819
168.21	-0.045444	0.435345
59.79	0.218638	0.405063
117.45	-0.04824	0.496212
650.30	-0.201351	0.638356
68.58	0.175626	0.615385
90.44	-0.367141	0.391089
53.49	-0.219201	0.503876
346.63	-0.0874105	0.609030
125.03	-0.796101	0.489051
90.49	1.72461	0.581882
69.56	-0.191234	0.447514
72.25	-0.0178692	0.575758
139.12	-0.0956255	0.531532
79.29	-0.00835193	0.540773
84.03	-0.310576	0.435185
103.42	-0.0133699	0.562791
62.83	-0.357415	0.622378
57.31	-0.0458252	0.503226
187.91	0.0723972	0.461916
115.53	-0.151581	0.552189
145.81	-0.396803	0.473118
67.60	0	0.542553
120.73	-0.0718439	0.478261
148.30	0.103879	0.532680
178.19	0.578406	0.469565
126.52	0.0743533	0.480000
118.17	-0.183299	0.594752
50.46	-0.0675847	0.450382
84.73	-0.303006	0.508876
72.12	0.218846	0.581395
64.23	-0.0190449	0.496454
112.13	-0.104472	0.580247
50.89	1.0923	0.500000
61.22	0.0581242	0.496732
81.75	-0.268627	0.437870
100.01	-0.0373109	0.378238
199.61	-0.207946	0.374745
87.06	1.19692	0.435065
207.39	0.096528	0.528428
51.13	-0.256388	0.548077
51.09	-0.120739	0.549618
154.79	-0.123665	0.500000
110.71	0.107761	0.492188
141.03	-0.00599441	0.453674
536.99	0.352102	0.606322
208.58	-0.043891	0.458182
128.18	0.0650135	0.564706
103.66	0.728851	0.442623
459.53	0.163093	0.508951
482.48	-0.104088	0.543710
374.93	0.0309383	0.618483
58.95	-0.00702632	0.422360
61.81	-0.348141	0.523179
120.11	-0.178745	0.632959
125.61	0.0248233	0.410256
367.63	0.0139385	0.528497
70.54	-0.359957	0.485549
106.47	0.310205	0.405000
61.51	0.792822	0.453947
62.60	-0.0689542	0.440678
121.39	-0.0411569	0.436364
63.32	0.0667309	0.417808
68.01	0.317875	0.571429
146.02	0.469373	0.620596
81.33	-0.04095	0.447099
100.17	-0.312622	0.494048
61.02	0.109011	0.486339
258.76	-0.254638	0.574684
122.92	-0.00916326	0.590244
102.01	-0.0523835	0.486667
81.90	0.0747143	0.591731
130.38	0.00362528	0.481283
117.68	0.0640994	0.479508
212.56	-0.0195568	0.627010
75.40	0.314236	0.513761
185.06	0.0534331	0.489437
71.82	-0.00376191	0.500000
55.59	0.0471329	0.604167
78.88	-0.419443	0.527197
53.93	0.0231803	0.540000
62.64	-0.0494213	0.493056
208.00	-0.339059	0.476608
60.25	0.302968	0.521505
72.34	0.0424226	0.472973
189.18	0.0149682	0.533537
53.66	0.252909	0.570370
94.18	0.020653	0.507463
55.59	-0.149925	0.451389
57.63	0.0401016	0.430657
250.41	0.965067	0.527697
218.79	-0.17524	0.581769
65.40	-0.091369	0.491018
56.12	-0.0214397	0.518248
92.84	-0.0629871	0.465347
246.73	0.568239	0.524217
127.64	-0.116986	0.490040
107.52	0.103484	0.529197
288.70	-0.154615	0.726104
98.22	0.00268243	0.530612
77.33	-0.047006	0.480916
66.53	0.401581	0.585551
64.94	-0.133456	0.500000
51.09	-0.120201	0.519084
79.16	0.00604906	0.552632
201.62	-0.224396	0.684444
133.66	-0.327915	0.464832
63.63	-0.112731	0.717241
131.51	-0.469536	0.478261
56.14	-0.189928	0.637363
70.56	-0.226239	0.462329
121.26	-0.404152	0.510549
67.39	0.684128	0.513274
86.44	-0.353652	0.415584
115.66	1.86332	0.443609
55.87	-0.119115	0.531469
79.14	1.35251	0.514124
166.39	-0.330752	0.541209
98.14	0.00716038	0.466019
337.93	-0.476769	0.458861
62.52	-0.0296192	0.540107
66.22	0.135571	0.509554
54.29	2.39426	0.505952
137.70	0.0621897	0.516279
366.12	-0.304575	0.482085
168.51	0.508215	0.568627
55.00	-0.276805	0.449153
88.27	-0.178028	0.614108
125.71	0.0383729	0.500000
85.12	0.0814172	0.611722
280.45	-0.462803	0.514760
61.06	-0.320588	0.554688
144.45	-0.571429	0.457249
160.39	0.0233957	0.412000
71.00	0.0217699	0.636364
94.61	-0.332522	0.491803
423.69	-0.30881	0.568761
127.51	-0.165976	0.556452
85.24	1.16077	0.437500
69.56	-0.065197	0.502762
58.53	0.0198526	0.495327
114.18	-0.308456	0.413333
288.40	-0.191742	0.571885
69.15	0.0325194	0.500000
55.10	0.0311103	0.448718
59.21	0.868391	0.522222
91.56	-0.193637	0.373832
60.35	-0.192366	0.506410
51.89	-0.0453072	0.681347
143.89	-0.257041	0.412556
202.24	-0.397267	0.594545
51.90	1.96093	0.453237
89.92	0.564617	0.477679
81.69	-0.113077	0.540816
60.77	-0.0978816	0.589552
62.71	0.124201	0.466216
73.02	-0.134969	0.574468
148.09	-0.111118	0.685786
86.85	0.464306	0.523333
70.90	0.428259	0.544910
50.59	0.334896	0.478528
136.27	-0.0780854	0.673077
98.13	-0.166767	0.479730
867.75	0.0851347	0.587042
61.01	0.0088341	0.593458
149.65	0.0750374	0.541547
59.16	-0.271417	0.530303
85.17	0.0331413	0.500000
237.14	0.115139	0.449123
67.76	0.0241709	0.514389
61.79	0.253269	0.437126
71.74	-0.357104	0.611111
132.16	0.188099	0.453125
76.20	-0.705128	0.505050
122.10	-0.218464	0.483019
67.58	1.97179	0.444444
173.29	-0.126289	0.455830
85.69	-0.283933	0.447368
230.71	-0.472834	0.591362
52.87	0.10729	0.422360
55.86	-0.180228	0.392857
87.07	-0.187473	0.602410
89.91	-0.10947	0.574803
138.53	-0.00633333	0.521127
115.47	-0.181597	0.568627
338.03	-0.363096	0.509579
84.83	0.145486	0.521505
348.73	0.117702	0.691743
175.68	0.130392	0.602251
60.18	-0.433122	0.427184
57.60	-0.194019	0.421687
175.96	1.97681	0.639687
50.48	0.00213986	0.539773
80.60	-0.182085	0.478723
102.90	-0.499877	0.416107
104.34	-0.804356	0.461165
80.82	0.0620773	0.569697
81.57	-0.239146	0.524715
354.99	0.509688	0.580128
83.46	0.646	0.475610
72.05	-0.0724702	0.567164
755.24	-0.190714	0.506881
53.83	1.79283	0.497238
52.54	-0.435495	0.523810
60.11	1.84859	0.554745
184.50	-0.0557464	0.433460
182.69	-0.139936	0.575758
92.68	-0.0391981	0.520930
169.04	0.291751	0.440171
88.54	-0.0203938	0.647239
66.80	-0.0470479	0.472727
314.52	-0.115042	0.526171
261.46	-0.0112113	0.602990
86.21	-0.262866	0.455497
532.94	1.0887	0.500901
125.71	1.05382	0.552727
275.23	0.0493134	0.564470
59.81	-0.159748	0.500000
61.09	0.310194	0.436508
65.44	3.865	0.556522
258.43	0.100216	0.474227
307.31	-0.169472	0.640086
191.99	-0.201648	0.486631
262.64	-0.286262	0.500000
322.37	-0.297512	0.610619
266.47	1.0054	0.726531
68.84	-0.0720754	0.658163
60.93	-0.105325	0.415584
136.00	0.117	0.594862
66.57	0.346449	0.515337
61.17	-0.190977	0.520661
76.25	-0.00610127	0.410256
79.46	-0.328156	0.545455
55.65	-0.359743	0.491379
105.63	-0.309511	0.521930
97.51	-0.587158	0.422857
63.94	0.120553	0.590278
67.42	-0.272467	0.681818
82.01	-0.058866	0.750720
67.85	0.0677483	0.409722
443.99	0.096738	0.588855
53.14	-0.211993	0.524194
64.69	1.48231	0.586826
187.56	0.273014	0.441472
97.21	-0.280904	0.460733
97.33	0.0216504	0.462264
121.93	0.00948092	0.580460
313.75	0.0347535	0.470745
60.73	1.90299	0.656627
291.19	0.527632	0.575390
112.84	0.0799321	0.473118
68.61	-0.344865	0.504673
63.21	-0.201497	0.606918
55.93	0.0763274	0.560976
118.40	-0.212179	0.444976
175.83	-0.025981	0.446494
238.00	0.00781666	0.419878
147.83	0.599116	0.476923
100.54	-0.373868	0.556561
61.75	4.50537	0.396040
67.17	-0.00696569	0.515528
66.53	0.729128	0.654412
77.13	0.548968	0.644788
77.10	-0.386896	0.481781
53.93	0.489624	0.446667
55.65	1.63724	0.422414
57.60	0.0566641	0.451807
63.43	0.116861	0.545455
82.31	-0.213943	0.530612
64.26	0.162116	0.485380
53.03	0.014083	0.510067
52.84	-0.193898	0.552000
243.57	-0.104858	0.461039
62.31	0.0336532	0.440945
177.95	0.0454355	0.475806
144.76	-0.0637862	0.498195
50.53	-0.0754731	0.383459
126.95	0.0761236	0.632035
131.29	-0.171202	0.531100
80.80	0.0501014	0.773333
78.94	-0.266873	0.494845
148.92	0.191489	0.555024
166.32	-0.00903547	0.517375
179.21	-0.100226	0.527363
62.47	0.375195	0.454545
55.74	-0.0745592	0.411043
58.75	-0.382065	0.437500
304.37	0.0263109	0.442159
137.42	0.0795643	0.797619
53.35	0.482685	0.475410
81.58	-0.186674	0.548781
116.15	0.030183	0.627451
55.64	-0.324935	0.593388
55.32	0.0603258	0.478632
77.88	0.0824417	0.607735
83.81	0.0212273	0.460123
100.43	0.29507	0.480000
157.03	-0.228225	0.482394
58.60	-0.118809	0.556338
104.69	1.07185	0.542636
78.40	-0.0521634	0.470588
196.22	0.225473	0.588235
60.56	-0.00348701	0.529412
508.66	-0.126247	0.537267
51.37	0.0373462	0.576923
63.01	-0.346134	0.489796
107.25	-0.468221	0.472340
85.17	0.0368145	0.561576
103.74	0.506552	0.536585
50.03	3.51088	0.583333
107.78	-0.0538668	0.363184
135.73	0.000688523	0.467005
112.61	-0.0293886	0.496296
56.30	-0.0816842	0.532164
60.76	-0.0934786	0.511811
148.86	-0.36946	0.517544
268.91	-0.21701	0.583039
266.73	-0.343773	0.557269
106.83	1.12151	0.632302
533.25	0.184193	0.473239
78.27	-0.0969298	0.505952
62.10	-0.0259217	0.489362
56.88	-0.144323	0.519126
69.65	-0.0823057	0.448819
125.60	0.0496686	0.563050
97.36	-0.457912	0.750000
81.64	0.372938	0.611111
101.18	-0.144021	0.698492
76.42	-0.0517039	0.661290
111.80	-0.212612	0.492366
105.92	-0.197812	0.487069
138.64	0.0988387	0.545455
64.98	-0.296546	0.487047
59.79	1.84169	0.661538
65.99	0.0693721	0.541237
63.52	-0.101887	0.552147
54.20	0.0761918	0.476510
65.21	1.76402	0.442857
394.10	2.03442	0.657732
84.36	0.152024	0.607527
61.09	-0.289467	0.500000
68.08	0.12045	0.537975
66.39	-0.0973086	0.706468
373.08	0.229366	0.426854
117.64	-0.24353	0.532567
60.20	-0.281378	0.580205
55.58	0.0252465	0.454545
557.78	1.44269	0.511765
51.95	-0.0635277	0.593750
58.92	0.054114	0.527378
206.62	-0.102389	0.518349
68.58	0.18615	0.484615
258.45	-0.361013	0.417085
71.50	-0.285385	0.698492
71.95	0.0382079	0.452055
182.99	-0.0144476	0.440191
82.09	-0.204698	0.528662
117.93	-0.0425903	0.491228
98.83	-0.0384631	0.573477
76.20	-0.345761	0.510526
92.91	0.0400306	0.520362
80.44	0.047095	0.590909
53.60	-0.103549	0.593640
51.82	-0.146106	0.554217
118.39	0.0177202	0.500000
225.78	0.492118	0.677632
63.57	-0.0135057	0.519608
84.44	0.118241	0.461538
238.09	-0.171382	0.604972
50.29	-0.0736022	0.564103
68.28	0.140953	0.495968
50.06	-0.130473	0.490323
118.05	0.730074	0.544061
78.74	-0.00526906	0.355263
53.75	0.0672606	0.491803
106.69	-0.133947	0.543590
57.33	-0.022372	0.409938
61.07	2.05708	0.497207
50.36	0.042584	0.606742
64.57	-0.106023	0.387324
80.14	0.7053	0.494845
60.25	-0.256704	0.477064
73.14	-0.174928	0.443787
142.54	-0.279507	0.608955
57.01	-0.111012	0.527132
80.17	-0.361121	0.493243
88.86	-0.0867733	0.465517
84.51	0.00805056	0.433155
70.46	-0.13689	0.551724
86.64	0.890134	0.564706
68.50	-0.0717279	0.556757
98.74	0.00668387	0.454545
185.14	0.039487	0.511976
106.04	0.0911408	0.454545
57.34	4.6839	0.395210
75.46	-0.0333967	0.460317
54.09	-0.00427922	0.519481
55.94	-0.0398069	0.526627
185.50	0	0.604096
65.36	-0.37861	0.527607
86.19	0.406937	0.509009
57.73	-0.41416	0.505495
163.39	0.0996273	0.544521
51.98	0.120099	0.545455
51.88	-0.129395	0.486726
56.02	-0.242563	0.580247
73.16	0.00383026	0.532995
114.03	0.00175783	0.498039
288.88	-0.110287	0.404930
57.12	0.185433	0.514493
82.09	0.057283	0.476190
63.32	0.0555225	0.431507
278.12	-0.449643	0.485646
77.48	1.02804	0.550420
96.00	-0.0819255	0.571429
653.60	-0.0725565	0.545537
50.14	0.0572248	0.542553
60.25	-0.273045	0.510067
180.54	0.076537	0.517647
113.63	-0.262103	0.500000
132.50	-0.355551	0.469298
260.85	0.144319	0.460714
83.67	-0.141646	0.506224
204.75	-0.220404	0.488550
70.94	0.116789	0.555024
115.44	-0.18854	0.613333
226.06	-0.030048	0.532934
60.43	0.00102884	0.686916
52.65	0	0.413978
61.94	-0.207287	0.598214
58.41	-0.2065	0.484663
63.36	-0.00555743	0.583333
69.28	3.95418	0.445055
187.70	-0.044363	0.520833
100.08	0.109849	0.459596
98.95	-0.00843307	0.408163
54.54	0.051717	0.516304
121.54	-0.214526	0.447005
54.37	-0.037558	0.508333
99.65	0.506739	0.494845
60.35	-0.0597668	0.561702
255.67	-0.0421341	0.401515
121.49	0.0157123	0.463158
54.10	0.529449	0.484536
51.66	-0.485755	0.503876
148.00	0.115041	0.500000
186.69	0.32399	0.490132
122.97	0.0327021	0.540816
79.87	0.0783768	0.536765
191.77	0.116585	0.620094
540.31	0.31646	0.480000
154.45	-0.164579	0.486339
56.54	0.0366383	0.566879
74.53	0.0157208	0.478873
76.36	-0.229685	0.548387
142.01	-0.0637741	0.552632
343.43	-0.142642	0.419048
66.53	4.62137	0.426471
60.43	3.55321	0.677249
59.85	-0.45514	0.427083
175.43	0.0396606	0.492537
74.35	-0.0830043	0.502538
113.34	0.0145205	0.450549
124.92	-0.199351	0.520710
84.49	0.0404091	0.423611
324.32	0.290918	0.491071
69.01	0.0799552	0.477419
69.29	-0.327875	0.570312
66.45	-0.0733703	0.520000
202.19	-0.00995898	0.456747
223.20	-0.0438691	0.723626
72.61	-0.270983	0.480226
104.78	0.0974286	0.398340
54.47	-0.223047	0.533784
92.48	-0.224465	0.500000
159.00	-0.0255299	0.589641
81.09	-0.109323	0.467836
102.17	0.226539	0.470588
137.10	-0.27556	0.450000
237.71	-0.00401361	0.500000
509.92	-0.0872604	0.593564
108.76	0.264329	0.432039
178.11	3.01117	0.426829
52.98	-0.016266	0.576087
94.97	0.0850934	0.439560
111.42	3.16033	0.515284
75.40	0.0639429	0.467890
67.05	-0.317909	0.546053
133.15	-0.286207	0.486239
128.72	-0.0915489	0.424370
150.49	0.106816	0.698080
176.12	-0.271475	0.458781
220.25	-0.040516	0.510989
207.82	-0.00160345	0.479564
176.21	0.045678	0.581921
174.37	0.33157	0.681542
51.74	4.43011	0.594203
71.04	-0.0843855	0.517241
55.59	0.149218	0.444444
71.62	-0.120828	0.408046
103.80	-0.40868	0.435986
179.57	-0.230683	0.461905
76.91	-0.0820059	0.447257
61.81	-0.116333	0.556291
56.82	0.224457	0.426035
204.10	-0.0556935	0.506297
76.81	0.21447	0.467857
136.20	-0.435175	0.588235
94.26	0.287953	0.580952
51.66	0.0272828	0.519380
56.64	1.85401	0.646018
109.32	-0.16784	0.521401
102.92	-0.102465	0.529825
51.91	0.0662117	0.521739
89.30	0.405646	0.520000
138.83	-0.336784	0.585227
228.72	-0.146	0.494382
60.25	0.165262	0.370968
125.29	-0.14017	0.438679
121.99	0.0603191	0.406091
55.27	0.204412	0.570312
604.38	0.00177835	0.527163
380.13	0.00430345	0.679661
139.06	-0.0346114	0.465995
78.51	0.127527	0.430168
54.20	-0.0309043	0.469799
96.56	1.1174	0.444898
122.02	-0.0786463	0.565217
60.76	0.680878	0.433071
353.37	-0.240982	0.608466
80.08	-0.223299	0.346774
52.81	0.0425083	0.589404
181.86	-0.00888957	0.511468
52.02	0.0778529	0.460829
542.34	0.961481	0.580542
92.51	-0.359768	0.652291
50.82	-0.0351769	0.603604
57.90	-0.308599	0.644410
56.11	0.180307	0.619632
84.04	-0.134486	0.556962
60.93	2.35403	0.621374
128.94	-0.257868	0.485149
133.72	-0.0771767	0.441767
51.37	-0.261835	0.584615
114.25	1.86703	0.490566
